"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2019","128.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2020","128.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2021","129.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","756","CHE","Switzerland","2022","129.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2005","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2006","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2007","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2008","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2009","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2010","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2012","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2013","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2014","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2015","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2016","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2017","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2018","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2019","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2020","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","762","TJK","Tajikistan","2022","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2005","11.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2006","11.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2007","11.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2008","11.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2009","11.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2010","12.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2011","12.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2012","12.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2013","12.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2014","13.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2015","13.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2016","13.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2017","13.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2018","13.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2019","13.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2020","13.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2021","13.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","792","TUR","Turkiye","2022","13.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2005","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2006","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2007","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2008","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2009","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2010","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2012","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2013","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2014","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2015","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2016","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2017","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2018","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2019","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2020","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","795","TKM","Turkmenistan","2022","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2005","36.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2006","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2007","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2008","35.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2009","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2010","35.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2011","35.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2012","35.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2013","35.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2014","34.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2015","34.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2016","34.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2017","32.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2018","32.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2019","32.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2020","32.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","804","UKR","Ukraine","2022","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2005","65.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2006","65.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2007","65.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2008","65.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2009","64.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2010","65.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2012","66.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2013","66.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2014","66.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2015","66.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2016","66.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2017","67.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2018","67.1",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2019","67.3",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2020","67.4",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2021","67.2",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","826","GBR","United Kingdom","2022","67.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2005","16.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2006","15.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2007","15.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2008","15.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2009","15.7",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2010","16.0",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2012","15.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2013","15.9",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2014","15.8",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2015","15.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2016","15.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2017","15.6",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2018","15.5",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2019","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2020","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","840","USA","United States","2022","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2005","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2006","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2007","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2008","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2009","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2010","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2011","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2012","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2013","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2014","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2015","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2016","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2017","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2018","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2019","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2020","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2021","..",
"47","Railway density, total length of lines operated (km) per 1000 km2","Railway density","Kilometres of lines operated per 1000 sq. kms.","860","UZB","Uzbekistan","2022","..",
