"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",16.481410552499,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",17.051387672468,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",17.605238351767,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",19.079327190214,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",19.398637836819,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",19.47188437115,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",19.346395721961,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",19.34563385746,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",20.244809255709,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",14.181602538245,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",13.585284068236,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2022","2022",16.686246845155,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",4.943039559339,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.9196228120841,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.7832446394672,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.978500527462,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.0319508373323,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.1485546527634,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.9177238658537,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.972548830538,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",4.9387762355826,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.9341564752001,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",5.0891410048622,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",5.0985727900061,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",5.08750698194,"B","Break"
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",5.0181146798579,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2022","2022",4.66575501269,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2000","2000",5.7151165160506,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2001","2001",5.5364208637657,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2002","2002",5.6980768690967,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2003","2003",5.6230933742223,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2004","2004",5.6082525024603,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2005","2005",5.6750837538512,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.6105001919682,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2007","2007",5.6108196119109,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2008","2008",5.6672570043501,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.6386781878761,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.5400359036327,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.5332158724186,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.5101419606816,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.5827816529049,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2014","2014",5.6450931613032,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.6719846241673,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2016","2016",5.6160549438174,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.6406168221956,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.5131406318928,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2019","2019",5.4733345142816,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2020","2020",5.1359973002739,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2021","2021",4.8648118617914,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2022","2022",5.113174943321,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",12.812530730652,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",12.515255700423,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",12.387378622956,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",12.098252887476,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",12.322028345244,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",12.337538836398,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",12.617045750637,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",12.310691321742,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.367755757403,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",11.825581985533,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.212422181879,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",12.320693962392,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",11.780759243102,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",11.721508732877,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",11.589331026182,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",10.890953258707,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.044780797335,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",11.168477429087,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",11.231882462074,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",11.225177969277,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",10.116015203037,"P","Provisional value"
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",9.8157856793418,"P","Provisional value"
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",9.6111508819644,"P","Provisional value"
