Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of employment in the transport sector,5.0319508373323,Rail infrastructure maintenance,513600000.00000006
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of employment in the transport sector,5.0319508373323,Road infrastructure maintenance,553190000.0
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of value added by the transport sector,5.5101419606816,Rail infrastructure investment,1806160000.0
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of value added by the transport sector,5.5101419606816,Road infrastructure investment,349890000.0
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of value added by the transport sector,5.5101419606816,Rail infrastructure maintenance,513600000.00000006
AUT,Austria,2012,48564.9173350875,66.4,102.156943771207,82520.0,Share of value added by the transport sector,5.5101419606816,Road infrastructure maintenance,553190000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport in total household expenditure,13.071911892149,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport in total household expenditure,13.071911892149,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport in total household expenditure,13.071911892149,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport in total household expenditure,13.071911892149,Road infrastructure maintenance,598130000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,26.340771220325,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,26.340771220325,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,26.340771220325,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,26.340771220325,Road infrastructure maintenance,598130000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.053990427908,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.053990427908,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.053990427908,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,56.053990427908,Road infrastructure maintenance,598130000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport services in total household expenditure for transport,17.605238351767,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport services in total household expenditure for transport,17.605238351767,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport services in total household expenditure for transport,17.605238351767,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of household expenditure for transport services in total household expenditure for transport,17.605238351767,Road infrastructure maintenance,598130000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of employment in the transport sector,5.1485546527634,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of employment in the transport sector,5.1485546527634,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of employment in the transport sector,5.1485546527634,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of employment in the transport sector,5.1485546527634,Road infrastructure maintenance,598130000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of value added by the transport sector,5.5827816529049,Rail infrastructure investment,1763360000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of value added by the transport sector,5.5827816529049,Road infrastructure investment,388410000.0
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of value added by the transport sector,5.5827816529049,Rail infrastructure maintenance,531790000.00000006
AUT,Austria,2013,50731.1272541847,66.0,102.760821619001,82520.0,Share of value added by the transport sector,5.5827816529049,Road infrastructure maintenance,598130000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport in total household expenditure,12.450271708976,Rail infrastructure investment,1676690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport in total household expenditure,12.450271708976,Road infrastructure investment,484710000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport in total household expenditure,12.450271708976,Rail infrastructure maintenance,539280000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport in total household expenditure,12.450271708976,Road infrastructure maintenance,713690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.383508263757,Rail infrastructure investment,1676690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.383508263757,Road infrastructure investment,484710000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.383508263757,Rail infrastructure maintenance,539280000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.383508263757,Road infrastructure maintenance,713690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,55.537164546029,Rail infrastructure investment,1676690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,55.537164546029,Road infrastructure investment,484710000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,55.537164546029,Rail infrastructure maintenance,539280000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,55.537164546029,Road infrastructure maintenance,713690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport services in total household expenditure for transport,19.079327190214,Rail infrastructure investment,1676690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport services in total household expenditure for transport,19.079327190214,Road infrastructure investment,484710000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport services in total household expenditure for transport,19.079327190214,Rail infrastructure maintenance,539280000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of household expenditure for transport services in total household expenditure for transport,19.079327190214,Road infrastructure maintenance,713690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of employment in the transport sector,4.9177238658537,Rail infrastructure investment,1676690000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of employment in the transport sector,4.9177238658537,Road infrastructure investment,484710000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of employment in the transport sector,4.9177238658537,Rail infrastructure maintenance,539280000.0
AUT,Austria,2014,51786.3771747905,66.0,103.567086766844,82520.0,Share of employment in the transport sector,4.9177238658537,Road infrastructure maintenance,713690000.0
